id,parent_id/id,name
dgcp_product_category_411118,dgcp_product_category_4111,Equipo de examen no destructivo
dgcp_product_category_411119,dgcp_product_category_4111,Instrumentos indicadores y de registro
dgcp_product_category_411120,dgcp_product_category_4111,"Equipo de generación o medida de luz, onda o sonido"
dgcp_product_category_411121,dgcp_product_category_4111,Transductores
dgcp_product_category_411122,dgcp_product_category_4111,Instrumentos de medida de temperatura y calor
dgcp_product_category_411123,dgcp_product_category_4111,Instrumentos de medición de la humedad
dgcp_product_category_411124,dgcp_product_category_4111,Instrumentos de medida y control de la presión
dgcp_product_category_411125,dgcp_product_category_4111,Instrumentos de medición y observación del caudal de fluidos
dgcp_product_category_411126,dgcp_product_category_4111,Equipo de monitorización y comprobación higiénica
dgcp_product_category_411127,dgcp_product_category_4111,Equipo para semillas y piensos
dgcp_product_category_411128,dgcp_product_category_4111,Equipo e instrumentos relacionados con el transporte
dgcp_product_category_411129,dgcp_product_category_4111,Equipo e instrumentos de navegación
dgcp_product_category_411130,dgcp_product_category_4111,Instrumentos de suministros evaluación química
dgcp_product_category_411131,dgcp_product_category_4111,Analizadores y monitores de gas
dgcp_product_category_411133,dgcp_product_category_4111,"Analizadores de líquidos, sólidos y elementos"
dgcp_product_category_411134,dgcp_product_category_4111,Instrumentos de evaluación nuclear
dgcp_product_category_411136,dgcp_product_category_4111,Equipo de medición y comprobación eléctrica
dgcp_product_category_411137,dgcp_product_category_4111,Instrumentos de medición y comprobación de comunicación electrónica
dgcp_product_category_411138,dgcp_product_category_4111,"Instrumentos geofísicos, geotécnicos e hidrológicos"
dgcp_product_category_411139,dgcp_product_category_4111,Equipo para medir la tierra
dgcp_product_category_411140,dgcp_product_category_4111,Equipo de medida de rocas y estratos
dgcp_product_category_411141,dgcp_product_category_4111,Instrumentos sismológicos
dgcp_product_category_411142,dgcp_product_category_4111,Instrumentos de agrimensura
dgcp_product_category_411143,dgcp_product_category_4111,Instrumentos hidrológicos
dgcp_product_category_411144,dgcp_product_category_4111,Instrumentos meteorológicos
dgcp_product_category_411145,dgcp_product_category_4111,Instrumentos mecánicos
dgcp_product_category_411146,dgcp_product_category_4111,"Instrumentos de verificación de metales, metalurgia y materiales estructurales"
dgcp_product_category_411147,dgcp_product_category_4111,"Instrumentos para comprobación de papel, madera y tejidos"
dgcp_product_category_411148,dgcp_product_category_4111,Instrumentos para comprobación de cerámica y vidrio
dgcp_product_category_411151,dgcp_product_category_4111,Instrumentos para comprobación de carbón y mineral
dgcp_product_category_411152,dgcp_product_category_4111,Sistemas y componentes de radar y sonar
dgcp_product_category_411153,dgcp_product_category_4111,Equipo de generación y medición de luz y ondas
dgcp_product_category_411154,dgcp_product_category_4111,Equipo espectroscópico
dgcp_product_category_411155,dgcp_product_category_4111,Equipo de generación y medición de sonido
dgcp_product_category_411156,dgcp_product_category_4111,Instrumentos y accesorios de medición electroquímica
dgcp_product_category_411157,dgcp_product_category_4111,Instrumentos y accesorios de medición cromatográfica
dgcp_product_category_411158,dgcp_product_category_4111,"Analizadores, accesorios y suministros clínicos y diagnósticos"
dgcp_product_category_411160,dgcp_product_category_4111,Reactivos de analizadores clínicos y diagnósticos
dgcp_product_category_411161,dgcp_product_category_4111,"Kits de ensayos manuales, controles de calidad, calibradores y normativas"
dgcp_product_category_411162,dgcp_product_category_4111,Suministros y equipo para lugares de tratamiento de pacientes
dgcp_product_category_411163,dgcp_product_category_4111,Comprobadores de punto de inflamación para laboratorio
dgcp_product_category_411164,dgcp_product_category_4111,Instrumentos de medición de la aceleración y la vibración
dgcp_product_category_411165,dgcp_product_category_4111,Piezas y accesorios de instrumentos
dgcp_product_category_411215,dgcp_product_category_4112,Equipo y suministros de pipetas y manipulación de líquidos
dgcp_product_category_411216,dgcp_product_category_4112,Puntas de pipeta
dgcp_product_category_411217,dgcp_product_category_4112,Tubos de ensayo
dgcp_product_category_411218,dgcp_product_category_4112,Artículos de vidrio o plástico y suministros generales de laboratorio
dgcp_product_category_411220,dgcp_product_category_4112,Jeringuillas de laboratorio o de muestreo
dgcp_product_category_411221,dgcp_product_category_4112,Suministros de cultivo de tejido y cribado de alta definición
dgcp_product_category_411222,dgcp_product_category_4112,Crisoles
dgcp_product_category_411223,dgcp_product_category_4112,Protectores y revestimientos de banco de laboratorio
dgcp_product_category_411224,dgcp_product_category_4112,Instrumentos de laboratorio
dgcp_product_category_411225,dgcp_product_category_4112,"Corchos, tapones y accesorios de laboratorio"
dgcp_product_category_411226,dgcp_product_category_4112,Portaobjetos de laboratorio y suministros
dgcp_product_category_411227,dgcp_product_category_4112,Cintas y etiquetas de laboratorio
dgcp_product_category_411228,dgcp_product_category_4112,"Estantes, soportes y bandejas de laboratorio"
dgcp_product_category_411230,dgcp_product_category_4112,Desecadores y desecantes de laboratorio
dgcp_product_category_411231,dgcp_product_category_4112,Suministros de diálisis para laboratorio
dgcp_product_category_411232,dgcp_product_category_4112,Especímenes preservados y suministros
dgcp_product_category_411233,dgcp_product_category_4112,Contenedores y armarios de almacenamiento general para laboratorio
dgcp_product_category_411234,dgcp_product_category_4112,Dispositivos de dosificación
dgcp_product_category_421215,dgcp_product_category_4212,Equipo veterinario
dgcp_product_category_421216,dgcp_product_category_4212,Productos veterinarios
dgcp_product_category_421217,dgcp_product_category_4212,Mobiliario clínico veterinario
dgcp_product_category_421315,dgcp_product_category_4213,Vestuario para pacientes
dgcp_product_category_421316,dgcp_product_category_4213,Vestuario para el personal sanitario y artículos relacionados
dgcp_product_category_421317,dgcp_product_category_4213,Prendas textiles quirúrgicas
dgcp_product_category_421318,dgcp_product_category_4213,Telas quirúrgicas reutilizables
dgcp_product_category_421319,dgcp_product_category_4213,Vestidos reutilizables de enfermos
dgcp_product_category_421320,dgcp_product_category_4213,Vestidos reutilizables del personal médico
dgcp_product_category_421321,dgcp_product_category_4213,Ropa blanca del hospital
dgcp_product_category_421322,dgcp_product_category_4213,Guantes y accesorios médicos
dgcp_product_category_421415,dgcp_product_category_4214,Torundas de algodón y algodoneras aplicadoras
dgcp_product_category_421416,dgcp_product_category_4214,Palanganas y Bacinillas de cama y orinales y equipos de ingreso
dgcp_product_category_421417,dgcp_product_category_4214,Productos para la prevención de decúbito
dgcp_product_category_421418,dgcp_product_category_4214,Equipo de electroterapia
dgcp_product_category_421419,dgcp_product_category_4214,Suministros para la administración de enema
dgcp_product_category_421420,dgcp_product_category_4214,"Instrumentos de grado bajo ""floor grade"""
dgcp_product_category_421421,dgcp_product_category_4214,Productos de terapia de frío y de calor
dgcp_product_category_421422,dgcp_product_category_4214,Productos de hidroterapia
dgcp_product_category_421423,dgcp_product_category_4214,Productos de documentación médica
dgcp_product_category_421424,dgcp_product_category_4214,Productos médicos de vacío o de succión
dgcp_product_category_421425,dgcp_product_category_4214,Agujas de inyección y aspiración y accesorios
dgcp_product_category_421426,dgcp_product_category_4214,Jeringas y accesorios
dgcp_product_category_421427,dgcp_product_category_4214,Suministros urológicos
dgcp_product_category_421428,dgcp_product_category_4214,Suministros y equipos para terapia vascular y de compresión
dgcp_product_category_421429,dgcp_product_category_4214,Corrección de la visión o gafas cosméticas y productos relacionados
dgcp_product_category_421431,dgcp_product_category_4214,Equipo y suministros de obstetricia y ginecología
dgcp_product_category_421432,dgcp_product_category_4214,Equipo y suministros de tratamiento de la fertilidad y la esterilidad
dgcp_product_category_421433,dgcp_product_category_4214,Equipo y suministros de quimioterapia
dgcp_product_category_421434,dgcp_product_category_4214,Equipo y suministros de control de hiperhídrosis
dgcp_product_category_421435,dgcp_product_category_4214,Productos y accesorios de otorrinolaringología
dgcp_product_category_421436,dgcp_product_category_4214,Sujeciones y accesorios
dgcp_product_category_421515,dgcp_product_category_4215,Suministros y equipos de odontología cosmética
dgcp_product_category_421516,dgcp_product_category_4215,Instrumentos y dispositivos dentales y de sub-especialidad
dgcp_product_category_421517,dgcp_product_category_4215,Muebles para la clínica dental
dgcp_product_category_421518,dgcp_product_category_4215,Rellenos y acabados dentales y suministros para pulir
dgcp_product_category_421519,dgcp_product_category_4215,Equipo y suministros para higiene dental y cuidado preventivo
dgcp_product_category_421520,dgcp_product_category_4215,Equipo y suministros para hacer imágenes dentales
dgcp_product_category_421521,dgcp_product_category_4215,Equipo y suministros dentales para impresión y formar
dgcp_product_category_421522,dgcp_product_category_4215,Equipo y suministros dentales de laboratorio y de esterilización
dgcp_product_category_421523,dgcp_product_category_4215,"Láseres y equipo de iluminación y fibra óptica para odontología, y suministros"
dgcp_product_category_421524,dgcp_product_category_4215,Materiales dentales
dgcp_product_category_421525,dgcp_product_category_4215,Suministros dentales generales
dgcp_product_category_421526,dgcp_product_category_4215,Suministros específicos a la operación dental
dgcp_product_category_421527,dgcp_product_category_4215,Equipo y suministros ortodónticos y prostodónticos
dgcp_product_category_421528,dgcp_product_category_4215,Equipo y suministro periodontal
dgcp_product_category_421615,dgcp_product_category_4216,Equipo de diálisis peritoneal y de equilibrio y suministros
dgcp_product_category_421616,dgcp_product_category_4216,Equipo de hemodiálisis extracorpórea y suministros
dgcp_product_category_421617,dgcp_product_category_4216,Equipo de hemofiltración y suministros
dgcp_product_category_421618,dgcp_product_category_4216,Equipo y suministros de terapia renal sustitutoria continua (CRRT)
dgcp_product_category_421715,dgcp_product_category_4217,Productos de servicio médico de urgencia en la gestión de desastre
dgcp_product_category_421716,dgcp_product_category_4217,"Productos de sacar, inmovilizar y trasladar de servicios médicos de urgencia"
dgcp_product_category_421717,dgcp_product_category_4217,Mantas de servicios médicos de urgencia
dgcp_product_category_421718,dgcp_product_category_4217,Equipo de servicios médicos de urgencia de gestión del vía de aire
dgcp_product_category_421719,dgcp_product_category_4217,Cajas o bolsas de almacenaje para servicios médicos de urgencia
dgcp_product_category_421720,dgcp_product_category_4217,Kits para los servicios médicos de urgencias y campo
dgcp_product_category_421721,dgcp_product_category_4217,Productos de resucitación de servicios médicos de emergencia
dgcp_product_category_421722,dgcp_product_category_4217,Suministros de servicios médicos de emergencia
dgcp_product_category_421815,dgcp_product_category_4218,Evaluación diagnóstica y productos de examen de uso general
dgcp_product_category_421816,dgcp_product_category_4218,Unidades de presión sanguínea y productos relacionados
dgcp_product_category_421817,dgcp_product_category_4218,Unidades de electrocardiografía (ECG) y productos relacionados
dgcp_product_category_421818,dgcp_product_category_4218,Oxímetros de pulso
dgcp_product_category_421819,dgcp_product_category_4218,Unidades de control de cuidado intenso y productos relacionados
dgcp_product_category_421820,dgcp_product_category_4218,Especulo y scopios y accesorios para uso del reconocimiento diagnóstico médico
dgcp_product_category_421821,dgcp_product_category_4218,Estetoscopio y productos relacionados
dgcp_product_category_421822,dgcp_product_category_4218,Termómetros médicos y accesorios
dgcp_product_category_421823,dgcp_product_category_4218,Productos del examen neurológico
dgcp_product_category_421824,dgcp_product_category_4218,Productos para probar el oír
dgcp_product_category_421825,dgcp_product_category_4218,Metros de función nasal
dgcp_product_category_421826,dgcp_product_category_4218,Lámparas o luces de examen médico
dgcp_product_category_421827,dgcp_product_category_4218,Dispositivos de medición de talla de examen médico
dgcp_product_category_421828,dgcp_product_category_4218,Básculas médicas de peso
dgcp_product_category_421829,dgcp_product_category_4218,Mesas de examen de especialidad y productos relacionados
dgcp_product_category_421830,dgcp_product_category_4218,Productos de examen diagnóstico oftálmico
dgcp_product_category_421831,dgcp_product_category_4218,Medidores de la capacidad gustativa
dgcp_product_category_421832,dgcp_product_category_4218,Equipo y suministros de alergología
dgcp_product_category_421833,dgcp_product_category_4218,Accesorios de unidades de examen de otorrinolaringología y productos relacionados
dgcp_product_category_421915,dgcp_product_category_4219,Manejo de materiales de facilidad médica y equipo de distribución
dgcp_product_category_421916,dgcp_product_category_4219,Sistemas de construcción de facilidad médica
dgcp_product_category_421917,dgcp_product_category_4219,Productos de gas de hospital
dgcp_product_category_421918,dgcp_product_category_4219,Camas de paciente y accesorios
dgcp_product_category_421919,dgcp_product_category_4219,Armarios clínicos
dgcp_product_category_421920,dgcp_product_category_4219,Mesas de examen o de procedimiento clínico
dgcp_product_category_421921,dgcp_product_category_4219,Asientos y taburetes clínicos y productos relacionados
dgcp_product_category_421922,dgcp_product_category_4219,Productos para transporte de paciente
dgcp_product_category_421923,dgcp_product_category_4219,Elevadores de paciente
dgcp_product_category_421924,dgcp_product_category_4219,Transporte de equipo médico y traslado de productos
dgcp_product_category_421925,dgcp_product_category_4219,Protectores para equipo médico
dgcp_product_category_421926,dgcp_product_category_4219,Dispositivos de dosificación y medición de medicamentos y suministros
dgcp_product_category_422015,dgcp_product_category_4220,Sistemas de tomografía informatizada (TAC o CT) médica y productos relacionados
dgcp_product_category_422016,dgcp_product_category_4220,Productos de resonancia magnética (MRI) médica
dgcp_product_category_422017,dgcp_product_category_4220,Productos de hacer imágenes de ultrasonido médico y de doppler y de eco
dgcp_product_category_422018,dgcp_product_category_4220,Productos radiográficos de diagnóstico médico
dgcp_product_category_422019,dgcp_product_category_4220,Fuentes de iluminación y equipo de visión de película radiográfica médica
dgcp_product_category_422020,dgcp_product_category_4220,Cámaras médicas gamma de diagnóstico y productos relacionados
dgcp_product_category_422021,dgcp_product_category_4220,Productos de Braquiterapía
dgcp_product_category_422022,dgcp_product_category_4220,Productos de radiación gamma
dgcp_product_category_422023,dgcp_product_category_4220,Productos de acelerador lineal de terapia de radiación de intensidad modulada (IMRT) médica
dgcp_product_category_422024,dgcp_product_category_4220,Equipo de tomografía por emisión de positrones (PET) médica y productos relacionados
dgcp_product_category_422025,dgcp_product_category_4220,Equipo de tomografía informatizada por emisión de fotones simples (SPECT) médica y productos relacionados
dgcp_product_category_422026,dgcp_product_category_4220,Productos de administración de radioisótopos y radioimunoterapia
dgcp_product_category_422027,dgcp_product_category_4220,Productos de radioterapia tele terapia
dgcp_product_category_422028,dgcp_product_category_4220,Litotriptores y productos relacionados
dgcp_product_category_422029,dgcp_product_category_4220,Equipo radiográfico médico de bajo consumo eléctrico
dgcp_product_category_422030,dgcp_product_category_4220,Aceleradores médicos lineales y productos relacionados
dgcp_product_category_422031,dgcp_product_category_4220,Instrumentos radio biológicos
dgcp_product_category_422032,dgcp_product_category_4220,Simuladores de radioterapia
dgcp_product_category_422033,dgcp_product_category_4220,Sistemas médicos estereotacticos
dgcp_product_category_422034,dgcp_product_category_4220,Productos para hacer imágenes vasculares y para cardiología intervencional y laboratorios de cateterización cardiaca
dgcp_product_category_422035,dgcp_product_category_4220,Marcapasos cardiacos o productos relacionados
dgcp_product_category_422036,dgcp_product_category_4220,Productos de archivar y información de toma de imágenes radiológicos médicos
dgcp_product_category_422037,dgcp_product_category_4220,Suministros y equipo de procesado de toma de imágenes médicos
dgcp_product_category_422038,dgcp_product_category_4220,Auxilios de posicionamiento radiológico médico
dgcp_product_category_422039,dgcp_product_category_4220,Productos para controlar o detectar radiación médica
dgcp_product_category_422040,dgcp_product_category_4220,Productos de protección y resguardo radiológico médico
dgcp_product_category_422115,dgcp_product_category_4221,Ayuda de ambulación y traslado y posicionar para personas con desafíos físicos
dgcp_product_category_422116,dgcp_product_category_4221,Baño y ayudas de baño para personas con desafíos físicos
dgcp_product_category_422117,dgcp_product_category_4221,Ayudas de comunicación para personas con desafíos físicos
dgcp_product_category_422118,dgcp_product_category_4221,Ayuda para vestirse y asearse para personas con desafíos físicos
dgcp_product_category_422119,dgcp_product_category_4221,Ayuda de preparación de comida y bebida y alimentos para personas con desafíos físicos
dgcp_product_category_422120,dgcp_product_category_4221,Cuidado de la casa y ayuda para el cuidado de la casa para personas con desafíos físicos
dgcp_product_category_422121,dgcp_product_category_4221,Aparatos de tiempo libre y recreo para personas con desafíos físicos
dgcp_product_category_422122,dgcp_product_category_4221,Auxilio de manejo de medicamentos para personas con desafíos físicos
dgcp_product_category_422123,dgcp_product_category_4221,Ayuda para llegar o agarrar para personas con desafíos físicos
dgcp_product_category_422215,dgcp_product_category_4222,Accesorios y catéteres y cánulas intravenosas y arteriales
dgcp_product_category_422216,dgcp_product_category_4222,Tubería y juegos de administración arterial o intravenoso y productos relacionados
dgcp_product_category_422217,dgcp_product_category_4222,Bolsas de infusión y recipientes y productos relacionados intravenosos y arteriales
dgcp_product_category_422218,dgcp_product_category_4222,Aparatos para posicionar aguja y catéter intravenoso o arterial
dgcp_product_category_422219,dgcp_product_category_4222,Productos de regulación y medida del flujo intravenoso o arterial
dgcp_product_category_422220,dgcp_product_category_4222,"Bombas de infusión intravenosa, así como sus analizadores, sensores y accesorios"
dgcp_product_category_422221,dgcp_product_category_4222,Sistemas de transporte y suspensión de equipo arterial y intravenoso
dgcp_product_category_422222,dgcp_product_category_4222,Sistemas de inyectar y retirar intravenosos sin aguja
dgcp_product_category_422223,dgcp_product_category_4222,Productos de transfusión y administración de sangre
dgcp_product_category_422315,dgcp_product_category_4223,Suministros y equipo de alimentación enteral
dgcp_product_category_422316,dgcp_product_category_4223,Accesorios o dispositivos de acceso de jejunostomía y gastronomía
dgcp_product_category_422317,dgcp_product_category_4223,Tubos naso-entéricos
dgcp_product_category_422318,dgcp_product_category_4223,Fórmulas y productos para apoyo nutritivo
dgcp_product_category_422319,dgcp_product_category_4223,Equipo y suministros de lactancia materna
dgcp_product_category_422320,dgcp_product_category_4223,"Trituradores de pastillas, cortapastillas y productos relacionados"
dgcp_product_category_422415,dgcp_product_category_4224,Suministros de vaciado de escayola y tablillas
dgcp_product_category_422416,dgcp_product_category_4224,Equipo y piezas y accesorios de vaciado de escayola
dgcp_product_category_422417,dgcp_product_category_4224,Productos blandos ortopédicos para la extremidad inferior
dgcp_product_category_422418,dgcp_product_category_4224,Productos blando ortopédicos para el torso y extremidad superior
dgcp_product_category_422419,dgcp_product_category_4224,Suministros de tablillas dinámicas y batangas
dgcp_product_category_422420,dgcp_product_category_4224,"Dispositivos, accesorios y suministros protésicos"
dgcp_product_category_422421,dgcp_product_category_4224,Suministros y accesorios de tracción ortopédica
dgcp_product_category_422423,dgcp_product_category_4224,Equipo y suministros ortopédicos
dgcp_product_category_422515,dgcp_product_category_4225,Productos de terapia y evaluación sensoria y perceptual y dexteridad y cognitiva
dgcp_product_category_422516,dgcp_product_category_4225,Equipo y dispositivos de ejercicio de rehabilitación
dgcp_product_category_422517,dgcp_product_category_4225,Productos para entrenamiento del modo de andar
dgcp_product_category_422518,dgcp_product_category_4225,Equipo para hacer dura el trabajo para rehabilitación o terapia
dgcp_product_category_422615,dgcp_product_category_4226,Suministros y instrumentos para disección de patología
dgcp_product_category_422616,dgcp_product_category_4226,Suministros y equipo de autopsia
dgcp_product_category_422617,dgcp_product_category_4226,Muebles de autopsia
dgcp_product_category_422618,dgcp_product_category_4226,Equipo y suministros de transporte y almacenaje del cadáver
dgcp_product_category_422619,dgcp_product_category_4226,Equipo y suministros forenses clínicos
dgcp_product_category_422620,dgcp_product_category_4226,Equipo y suministros de embalsamar
dgcp_product_category_422621,dgcp_product_category_4226,Equipo y suministros funerarios
dgcp_product_category_422715,dgcp_product_category_4227,Productos para el control respiratorio
dgcp_product_category_422716,dgcp_product_category_4227,Productos de comprobación y tratamiento de las funciones pulmonares
dgcp_product_category_422717,dgcp_product_category_4227,Sistemas y dispositivos de terapia de entrega de oxígeno
dgcp_product_category_422718,dgcp_product_category_4227,Productos de terapia aerosol y humedad respiratoria
dgcp_product_category_422719,dgcp_product_category_4227,Productos para la gestión de la vía aérea
dgcp_product_category_422720,dgcp_product_category_4227,Suministros de intubación
dgcp_product_category_422721,dgcp_product_category_4227,Ventiladores de presión mecánica negativa
dgcp_product_category_422722,dgcp_product_category_4227,Ventiladores y accesorios de presión mecánica positiva
dgcp_product_category_422723,dgcp_product_category_4227,Suministros de resucitadores
dgcp_product_category_422724,dgcp_product_category_4227,Productos de toracentesis
dgcp_product_category_422725,dgcp_product_category_4227,"Aparatos de anestesia, y accesorios y suministros"
dgcp_product_category_422815,dgcp_product_category_4228,Equipo y accesorios de esterilizadores y de autoclave
dgcp_product_category_422816,dgcp_product_category_4228,Soluciones de desinfectantes y esterilización en frío
dgcp_product_category_422817,dgcp_product_category_4228,Soluciones y equipo de limpieza pre- esterilización
dgcp_product_category_422818,dgcp_product_category_4228,Controles y indicadores de esterilización
dgcp_product_category_422819,dgcp_product_category_4228,Suministros de empaquetar y envoltura de esterilización
dgcp_product_category_422915,dgcp_product_category_4229,Instrumentos quirúrgicos y productos relacionados para biopsia de los huesos
dgcp_product_category_422916,dgcp_product_category_4229,Instrumentos quirúrgicos de cortar y lazos y productos relacionados
dgcp_product_category_422917,dgcp_product_category_4229,Taladros quirúrgicos de mano y escariadores y instrumentos de punzonar y accesorios y productos relacionados
dgcp_product_category_422918,dgcp_product_category_4229,Abrazaderas quirúrgicas y fórceps y ligadores quirúrgicos y instrumentos relacionados
dgcp_product_category_422919,dgcp_product_category_4229,Posicionadores y portadores de tubos y instrumentos quirúrgicos
dgcp_product_category_422920,dgcp_product_category_4229,Espejos quirúrgicos
dgcp_product_category_422921,dgcp_product_category_4229,Insertadores y extractores quirúrgicos y productos relacionados
dgcp_product_category_422922,dgcp_product_category_4229,Aproximadores y compresores y depresores quirúrgicos y productos relacionados
dgcp_product_category_422923,dgcp_product_category_4229,Hierros de flexión y herramientas de plegar y tenazas y tensionadores y torceduras quirúrgicos y productos relacionados
dgcp_product_category_422924,dgcp_product_category_4229,Machos de roscar y impulsores quirúrgicos y productos relacionados
dgcp_product_category_422925,dgcp_product_category_4229,Martillos y malletes y impactores y prensas quirúrgicos y productos relacionados
dgcp_product_category_422926,dgcp_product_category_4229,Dilatadores y sondas y ranuras quirúrgicas y productos relacionados
dgcp_product_category_422927,dgcp_product_category_4229,Disectores y Elevadores y Piquetas quirúrgicos y productos relacionados
dgcp_product_category_422928,dgcp_product_category_4229,Instrumentos quirúrgicos de marcar
dgcp_product_category_422929,dgcp_product_category_4229,Instrumentos quirúrgicos de cerrar la sutura de tejido y productos relacionados
dgcp_product_category_422930,dgcp_product_category_4229,Dispositivos quirúrgicos de medir y productos relacionados
dgcp_product_category_422931,dgcp_product_category_4229,Retractores quirúrgicos y productos relacionados
dgcp_product_category_422932,dgcp_product_category_4229,Instrumentos quirúrgicos de mioma
dgcp_product_category_422933,dgcp_product_category_4229,Distractores y extendedores y separadores quirúrgicos y productos relacionados
dgcp_product_category_422934,dgcp_product_category_4229,Manipuladores y posicionadores quirúrgicos de implante y productos relacionados
dgcp_product_category_422935,dgcp_product_category_4229,Cánulas y puntas y estilets de irrigación y succión quirúrgica y productos relacionados
dgcp_product_category_422936,dgcp_product_category_4229,Bougies quirúrgicos y sondas y obturadores y productos relacionados
dgcp_product_category_422937,dgcp_product_category_4229,Machacadoras y excavadoras y fragmentadoras quirúrgicas y productos relacionados
dgcp_product_category_422938,dgcp_product_category_4229,Agarradores y buscadores y horadores y desmoldadores quirúrgicos y productos relacionados
dgcp_product_category_422939,dgcp_product_category_4229,Instrumentos quirúrgicos para empaque de heridas y productos relacionados
dgcp_product_category_422940,dgcp_product_category_4229,Espátulas y cucharas y cucharones quirúrgicos y productos relacionados
dgcp_product_category_422941,dgcp_product_category_4229,Dispositivos esqueléticos quirúrgicos de tracción y productos relacionados
dgcp_product_category_422942,dgcp_product_category_4229,Juegos de instrumentos y sistemas y bandejas quirúrgicos
dgcp_product_category_422943,dgcp_product_category_4229,Instrumentos de biopsia de invasiva mínima del pecho y suministros y equipo
dgcp_product_category_422944,dgcp_product_category_4229,Sistemas cardiacos y vasculares
dgcp_product_category_422945,dgcp_product_category_4229,Instrumentos de especialidad oftálmica y productos relacionados
dgcp_product_category_422946,dgcp_product_category_4229,Productos de autotransfusión
dgcp_product_category_422947,dgcp_product_category_4229,Equipo de perfusión de corazón abierto y monitores y accesorios y productos relacionados
dgcp_product_category_422948,dgcp_product_category_4229,Endoscopios y accesorios y productos relacionados
dgcp_product_category_422949,dgcp_product_category_4229,Instrumentos endoscopicos y suministros accesorios y productos relacionados
dgcp_product_category_422950,dgcp_product_category_4229,Equipo endoscopico y accesorios y productos relacionados
dgcp_product_category_422951,dgcp_product_category_4229,Equipo quirúrgico y accesorios y productos relacionados
dgcp_product_category_422952,dgcp_product_category_4229,Equipo quirúrgico de energía y accesorios y productos relacionados
dgcp_product_category_422953,dgcp_product_category_4229,Suministros y accesorios para cirugía de corazón abierto y productos relacionados
dgcp_product_category_422954,dgcp_product_category_4229,Suministros quirúrgicos auxiliares
dgcp_product_category_422955,dgcp_product_category_4229,Implantes quirúrgico y ensanchadores y extendedores y alambres quirúrgicos y productos relacionados
dgcp_product_category_423015,dgcp_product_category_4230,Ayudas para formación médica
dgcp_product_category_423115,dgcp_product_category_4231,Vendas y vendajes y productos relacionados
dgcp_product_category_423116,dgcp_product_category_4231,Agentes hemoestáticos tópicos exógenos
dgcp_product_category_423117,dgcp_product_category_4231,Cintas adhesivas médicas y quirúrgicas y productos relacionados para el uso en especialidades
dgcp_product_category_423118,dgcp_product_category_4231,Cintas médicas y quirúrgicas adherentes para uso general
dgcp_product_category_423119,dgcp_product_category_4231,Drenajes médicos de incisión y bolsas de drenaje y depósitos y productos relacionados
dgcp_product_category_423120,dgcp_product_category_4231,Cierre de tejidos médicos y productos relacionados
dgcp_product_category_423121,dgcp_product_category_4231,Suministros de ostomía y productos no quirúrgicos de drenaje de heridas
dgcp_product_category_423122,dgcp_product_category_4231,Sutura y productos relacionados
dgcp_product_category_423123,dgcp_product_category_4231,Productos para limpiar la herida y debridement
dgcp_product_category_423124,dgcp_product_category_4231,Productos para relleno de heridas
dgcp_product_category_423125,dgcp_product_category_4231,"Dispositivos de sujeción de heridas, y accesorios y suministros"
dgcp_product_category_431615,dgcp_product_category_4316,Sistemas de base de datos
dgcp_product_category_431616,dgcp_product_category_4316,Sistemas operativos
dgcp_product_category_431617,dgcp_product_category_4316,Programas para transacciones comerciales y negocios personales
dgcp_product_category_431618,dgcp_product_category_4316,Programas de creación de documentos
dgcp_product_category_431619,dgcp_product_category_4316,Programas de dibujo y creación de imágenes
dgcp_product_category_431620,dgcp_product_category_4316,Programas para planificación y productividad
dgcp_product_category_431621,dgcp_product_category_4316,Programas para hojas de cálculo y ampliación
dgcp_product_category_431622,dgcp_product_category_4316,Software multimedia
dgcp_product_category_431623,dgcp_product_category_4316,Software de imprenta
dgcp_product_category_431624,dgcp_product_category_4316,Programación de lenguajes y herramientas
dgcp_product_category_431625,dgcp_product_category_4316,Utilidades de programas
dgcp_product_category_431626,dgcp_product_category_4316,Software para trabajo en redes
dgcp_product_category_431627,dgcp_product_category_4316,Software de Comunicaciones
dgcp_product_category_431628,dgcp_product_category_4316,Software para Internet e intranet
dgcp_product_category_431629,dgcp_product_category_4316,Software varios
dgcp_product_category_431630,dgcp_product_category_4316,Software específico para la industria
dgcp_product_category_431815,dgcp_product_category_4318,Medios de grabación de audio
dgcp_product_category_431816,dgcp_product_category_4318,Medios de almacenaje de datos
dgcp_product_category_431817,dgcp_product_category_4318,Almacenaje Multimedia
dgcp_product_category_431915,dgcp_product_category_4319,Dispositivos de comunicación personal
dgcp_product_category_431916,dgcp_product_category_4319,Piezas o accesorios de dispositivos de comunicación personal
dgcp_product_category_432014,dgcp_product_category_4320,Tarjetas del sistema
dgcp_product_category_432015,dgcp_product_category_4320,Módulos o interfaces de procesadores de placa del sistema
dgcp_product_category_432016,dgcp_product_category_4320,Chassis components
dgcp_product_category_432018,dgcp_product_category_4320,Dispositivos de soporte de almacenamiento
dgcp_product_category_432019,dgcp_product_category_4320,Accesorios de dispositivos de soporte de almacenamiento
dgcp_product_category_432020,dgcp_product_category_4320,Soportes de almacenamiento extraíbles
dgcp_product_category_432021,dgcp_product_category_4320,Accesorios de soportes de almacenamiento extraíbles
dgcp_product_category_432022,dgcp_product_category_4320,Subconjuntos para dispositivos electrónicos
dgcp_product_category_432115,dgcp_product_category_4321,Ordenadores
